menus_appeared,times_appeared,first_appeared,last_appeared,lowest_price,highest_price
1,1,1907,1907,0.4,0.75
1,1,1900,1900,0.5,0.5
1,1,1915,1915,0.1,0.1
8,8,1917,1917,1.45,1.45
1,1,1918,1918,0.8,12.25
1,1,1918,1918,0.75,0.75
2,2,1938,1939,1.25,1.5
1,1,1985,1985,17.0,17.0
11,11,1920,1948,0.15,0.6
1,1,1907,1907,0.25,0.25
3,3,1912,1912,0.4,0.4
1,1,1892,1892,2.0,2.0
1,1,1907,1907,0.7,0.7
2,2,1943,1943,1.25,1.5
1,1,1901,1901,1.5,1.5
1,1,1964,1964,1.65,1.65
8,8,1913,1914,0.2,0.3
16,17,1900,1908,0.1,10.0
1,1,1985,1985,0.7,0.9
1,1,1948,1948,2.6,2.6
1,1,1987,1987,2.35,2.35
1,1,1900,1900,0.2,0.2
1,1,1901,1901,0.4,0.4
1,1,1852,1852,3.0,3.0
1,1,1917,1917,0.75,0.75
1,1,1958,1958,0.35,0.35
1,1,1900,1900,0.4,0.4
1,1,1957,1957,1.95,1.95
1,1,1918,1918,0.2,0.2
1,1,1900,1900,0.25,0.25
1,1,1906,1906,0.4,0.75
1,1,1959,1959,2.75,2.75
2,2,1913,1968,0.5,5.95
19,19,1900,1958,0.05,0.15
1,1,1900,1900,0.2,0.2
1,1,1918,1918,0.3,0.3
1,1,1917,1917,0.85,1.5
10,10,1941,1963,0.95,3.0
2,2,1948,1961,0.9,0.9
1,1,1913,1913,2.5,2.5
1,1,1900,1900,1.0,2.0
1,1,1999,1999,5.95,5.95
2,2,1933,1933,1.1,1.1
1,1,1948,1948,0.75,0.75
1,2,1917,1917,0.65,1.25
1,1,1900,1900,0.2,0.2
2,2,1907,1907,0.4,0.4
2,2,1900,1900,0.25,0.25
1,1,1906,1906,0.05,0.05
15,15,1900,1901,0.25,0.4
1,1,1918,1918,1.1,1.1
3,3,1914,1917,0.25,0.3
1,1,1957,1957,1.75,1.75
1,1,1918,1918,0.75,0.75
5,5,1914,1918,0.25,0.3
1,1,1905,1905,1.5,1.5
1,1,1917,1917,0.1,0.1
16,16,1898,1955,0.25,0.75
1,1,1917,1917,0.3,0.3
45,45,1900,1950,0.1,0.4
1,1,1969,1969,5.0,5.0
18,18,1917,1917,0.4,0.4
1,1,1900,1900,0.3,0.3
1,1,1920,1920,0.85,0.85
10,10,1899,1913,0.25,0.4
1,1,1900,1900,0.25,0.25
1,1,1920,1920,0.2,0.2
2,3,1912,1914,0.25,0.25
3,3,1913,1914,0.85,2.0
1,1,1917,1917,0.7,0.7
1,1,1940,1940,0.15,0.15
3,3,1912,1912,0.4,0.75
1,1,1918,1918,0.2,0.2
1,1,1901,1901,0.5,0.5
1,1,1953,1953,0.4,0.5
1,1,1900,1900,0.15,0.15
9,9,1917,1918,0.75,2.5
2,2,1918,1968,0.25,1.75
1,1,1913,1913,0.3,0.3
1,1,1941,1941,0.95,0.95
1,1,1900,1900,0.1,0.1
1,1,1976,1976,1.5,1.5
3,3,1900,1901,0.15,0.15
1,1,1914,1914,0.25,0.25
1,1,1940,1940,1.0,1.0
59,68,1912,1967,0.3,75.0
2,2,1914,1914,0.1,0.1
1,1,1961,1961,1.5,1.5
1,1,1914,1914,0.45,0.45
1,1,1917,1917,1.75,1.75
1,1,1949,1949,0.6,0.6
1,1,1907,1907,0.25,0.25
2,2,1985,1985,4.25,4.25
2,2,1955,1956,0.65,0.65
7,8,1914,1957,0.4,2.0
2,2,1950,1950,0.6,1.65
1,1,1945,1945,0.15,0.25
1,1,1900,1900,0.6,0.6
7,7,1900,1941,0.25,0.75
1,1,1914,1914,0.1,0.1
1,1,1962,1962,4.0,4.0
4,4,1905,1914,0.15,1.5
1,1,1939,1939,1.75,1.75
1,1,1915,1915,0.25,0.25
1,1,1918,1918,0.75,0.75
12,12,1899,1901,0.25,0.25
1,1,1914,1914,0.15,0.15
2,2,1917,1918,0.45,0.6
1,1,1938,1938,0.15,0.15
3,3,1918,1918,0.4,0.4
4,5,1901,1965,1.0,8.5
1,1,1975,1975,1.25,1.25
1,1,1901,1901,0.15,0.15
1,1,1914,1914,0.55,0.55
41,41,1881,1987,0.2,1.0
1,1,1961,1961,2.0,2.0
6,6,1912,1914,0.15,0.25
1,1,1920,1920,1.0,1.0
1,1,1918,1918,0.6,0.6
8,8,1937,1961,0.35,1.5
6,7,1900,1918,1.75,7.0
6,6,1900,1917,0.35,1.25
1,1,1917,1917,2.25,2.25
1,1,1969,1969,0.75,0.75
1,1,1918,1918,1.25,22.75
1,1,1964,1964,3.5,3.5
6,6,1955,1964,2.25,3.95
2,2,1958,1962,0.05,0.1
2,2,1900,1917,0.1,0.2
1,1,1905,1905,0.6,0.6
1,1,1918,1918,0.25,0.25
1,1,1913,1913,0.6,0.6
1,1,1905,1905,0.1,0.1
1,1,1906,1906,0.35,0.6
1,1,1945,1945,0.8,0.8
1,1,1950,1950,1.9,1.9
1,1,1914,1914,0.15,0.15
1,1,1999,1999,7.5,7.5
1,1,1917,1917,0.45,0.45
1,1,1914,1914,0.1,0.1
1,1,1918,1918,0.25,0.25
1,1,1943,1943,3.0,3.0
3,3,1907,1907,0.6,0.6
2,2,1901,1926,0.2,0.2
1,1,1917,1917,0.4,0.4
2,2,1915,1915,0.85,0.85
2,2,1943,1947,2.0,2.5
1,1,1988,1988,21.0,21.0
1,1,1943,1943,0.15,1.0
13,13,1913,1917,0.2,0.75
1,1,1901,1901,0.12,1.25
5,5,1912,1914,0.35,0.8
1,1,1918,1918,0.65,0.65
1,1,1900,1900,0.25,0.25
3,3,1914,1914,0.75,0.75
1,1,1918,1918,0.9,1.75
1,1,1913,1913,0.15,0.15
1,1,1914,1914,0.95,0.95
1,1,1852,1852,2.0,2.0
1,2,1917,1917,0.5,0.5
1,1,1971,1971,7.2,90.0
2,2,1959,1961,1.0,1.25
2,2,1943,1955,0.35,0.4
2,2,1931,1932,0.3,0.3
2,2,1917,1917,0.1,0.1
1,1,1940,1940,0.65,0.65
2,2,1918,1919,0.25,0.25
1,1,1959,1959,3.25,3.25
2,2,1914,1917,0.05,0.05
1,1,1907,1907,0.5,0.5
1,1,1917,1917,0.5,0.5
19,20,1901,1961,0.2,25.0
1,1,1905,1905,0.1,0.1
1,1,1949,1949,1.4,1.4
1,1,1968,1968,3.95,3.95
1,1,1943,1943,0.5,0.5
1,1,1952,1952,3.25,3.25
1,1,1918,1918,0.5,0.5
1,1,1917,1917,1.1,1.1
1,1,1955,1955,3.25,3.25
1,1,1998,1998,8.0,8.0
1,1,1964,1964,2.75,2.75
1,1,1986,1986,6.0,6.0
1,1,1915,1915,2.0,4.0
1,1,1917,1917,0.3,0.3
1,1,1971,1971,7.5,15.0
2,2,1915,1915,1.25,1.25
1,1,1920,1920,1.1,1.1
1,1,1900,1900,0.4,0.4
2,2,1918,1918,0.25,0.25
1,1,1955,1955,4.5,4.5
1,1,1967,1967,0.75,0.75
2,2,1915,1915,0.2,0.25
1,1,1940,1940,0.35,0.35
1,1,1933,1933,1.5,1.5
1,1,1966,1966,0.5,0.5
1,1,1901,1901,0.25,0.25
1,1,1917,1917,0.35,0.35
18,18,1925,1948,0.4,0.75
1,1,1980,1980,1.5,1.5
1,1,1958,1958,1.75,1.75
1,1,1882,1882,1.5,3.0
7,8,1899,1901,0.35,0.5
1,1,1913,1913,0.4,0.4
9,9,1900,1916,0.15,0.15
1,1,1913,1913,0.35,0.35
1,1,1917,1917,0.9,0.9
1,1,1981,1981,2.6,2.6
3,3,1914,1914,0.6,0.6
1,1,1906,1906,0.35,0.35
1,1,1962,1962,5.75,5.75
3,3,1914,1914,0.2,0.2
2,2,1914,1914,0.25,0.25
1,1,1918,1918,0.1,0.2
1,1,1914,1914,2.0,2.0
1,1,1969,1969,8.75,8.75
1,1,1963,1963,0.8,0.8
1,1,1900,1900,0.1,0.1
1,1,1912,1912,0.15,0.15
10,10,1912,1918,0.1,0.2
5,5,1943,1959,0.2,0.25
1,1,1914,1914,0.2,0.3
1,1,1900,1900,1.0,1.0
18,18,1890,1905,0.1,0.25
1,1,1913,1913,0.1,0.1
1,1,1917,1917,0.2,0.2
1,1,1906,1906,1.5,1.5
1,1,1987,1987,5.25,5.25
3,3,1917,1917,0.8,0.8
1,1,1943,1943,0.35,0.35
3,3,1914,1917,0.8,0.9
24,24,1906,1932,1.25,3.5
2,2,1897,1897,1.0,27.5
1,1,1900,1900,0.5,0.5
1,1,1967,1967,1.5,1.5
1,1,1918,1918,1.4,1.4
2,2,1958,1958,5.75,5.75
1,1,1951,1951,30.0,30.0
1,1,1913,1913,2.0,2.0
1,1,1917,1917,0.15,0.15
1,0,1999,1999,1.6,1.6
2,2,1946,1946,0.1,0.1
1,1,1914,1914,1.1,1.1
142,145,1883,1945,0.1,20.0
15,15,1893,1906,0.4,1.25
2,2,1918,1933,0.25,0.35
1,1,1918,1918,0.65,0.65
1,1,1891,1891,1.25,2.5
1,1,1914,1914,0.15,0.15
2,2,1900,1900,0.4,7.0
1,1,1900,1900,0.5,1.0
1,2,1920,1920,0.8,0.8
41,42,1917,1928,0.1,15.0
1,1,1912,1912,0.25,0.25
1,1,1914,1914,1.25,1.25
2,2,1918,1918,0.55,0.55
2,2,1913,1915,0.2,0.3
1,1,1900,1900,0.25,0.25
3,3,1910,1910,0.25,0.25
4,4,1919,1938,0.35,0.5
5,5,1906,1965,0.3,0.3
1,1,1917,1917,0.75,0.75
1,1,1918,1918,0.3,7.0
1,1,1985,1985,14.95,14.95
2,2,1892,1901,0.15,0.2
4,4,1941,1975,0.75,2.5
1,1,1916,1916,2.5,5.0
9,9,1901,1948,0.05,0.35
4,4,1897,1914,0.75,1.5
1,1,1987,1987,9.0,9.0
1,1,1892,1892,0.1,0.1
5,6,1917,1917,0.05,0.2
1,1,1900,1900,0.5,0.5
2,2,1914,1914,0.2,0.2
2,2,1967,1987,0.25,0.65
1,1,1917,1917,0.75,0.75
1,1,1954,1954,3.0,3.0
1,1,1961,1961,0.4,0.4
1,1,1948,1948,1.35,1.35
1,1,1917,1917,0.25,0.25
4,5,1961,2000,1.95,6.55
1,2,1914,1914,0.75,0.75
1,1,1920,1920,0.6,0.6
1,1,1884,1884,2.0,2.0
1,1,1947,1947,0.65,0.65
1,1,1987,1987,4.95,5.95
2,2,1959,1960,4.8,4.8
3,3,1914,1917,0.45,0.5
2,2,1914,1917,0.15,0.6
1,1,1963,1963,3.5,3.5
1,1,1917,1917,1.75,3.0
1,1,1944,1944,0.9,0.9
7,7,1900,1901,1.0,1.0
2,2,1913,1913,0.1,0.15
1,1,1900,1900,0.2,0.2
3,3,1969,1969,4.25,4.25
1,1,1948,1948,1.75,1.75
3,3,1900,1900,2.0,4.0
4,4,1919,1963,0.25,0.4
38,38,1898,1913,0.6,100.0
1,1,1906,1906,50.0,90.0
3,3,1913,1913,0.3,0.3
10,10,1881,1905,0.2,0.6
1,1,1914,1914,0.15,0.15
5,5,1900,1967,0.25,1.75
1,1,1914,1914,0.25,0.25
1,1,1900,1900,1.0,2.0
113,114,1900,1965,0.1,0.95
3,3,1914,1914,0.2,0.2
2,2,1913,1913,0.2,20.0
1,2,1959,1959,1.25,1.25
1,1,1957,1957,0.75,0.75
9,10,1920,1920,0.25,0.25
1,1,1959,1959,1.75,1.75
1,1,1959,1959,1.95,1.95
3,3,1916,1919,0.25,0.35
2,2,1900,1900,0.5,0.5
5,5,1913,1917,0.3,0.6
4,4,1900,1900,0.6,0.6
2,2,1913,1913,0.35,0.35
1,1,1987,1987,3.0,3.0
1,1,1961,1961,0.8,0.8
2,2,1917,1917,0.5,0.5
1,1,1900,1900,0.9,0.9
4,4,1900,1901,1.25,13.0
1,1,1914,1914,0.2,0.2
1,1,1944,1944,0.55,0.55
1,1,1907,1907,0.45,0.8
1,1,1965,1965,0.6,0.6
1,1,1958,1958,0.35,0.7
3,3,1901,1901,0.75,75.0
1,1,1961,1961,0.9,0.9
2,3,1914,1914,2.75,2.75
1,1,1914,1914,0.05,0.05
1,1,1914,1914,0.3,0.3
1,1,1984,1984,5.5,9.35
1,1,1894,1894,0.25,0.25
267,271,1884,1949,1.4,350.0
1,1,1971,1971,7.0,7.0
3,3,1914,1914,1.25,1.25
1,1,1913,1913,0.85,0.85
1,1,1907,1907,0.15,0.15
1,1,1917,1917,0.25,0.25
1,1,1957,1957,0.55,0.55
1,1,1900,1900,1.25,1.25
1,1,1912,1912,4.0,4.0
3,3,1900,1901,0.15,0.15
1,1,1976,1976,10.75,10.75
1,1,1985,1985,4.0,4.0
9,11,1914,1947,0.1,0.3
1,1,1944,1944,0.4,3.0
2,2,1913,1913,0.15,0.15
1,1,1917,1917,0.35,0.35
1,1,1959,1959,2.85,2.85
1,1,1917,1917,0.1,0.1
4,4,1900,1912,1.0,2.25
1,1,1917,1917,0.1,0.1
1,1,1943,1943,0.2,0.2
1,1,1900,1900,0.15,0.25
1,1,1917,1917,0.4,0.4
1,1,1914,1914,0.15,0.15
2,2,1933,1940,0.25,0.35
1,1,1914,1914,0.2,0.2
1,1,1915,1915,0.1,0.15
1,1,1958,1958,2.0,2.0
1,1,1900,1900,0.2,0.2
14,14,1893,1916,0.15,0.3
1,1,1916,1916,0.15,0.15
1,1,1933,1933,1.0,1.0
1,1,1955,1955,0.35,0.35
1,1,1949,1949,1.25,1.25
3,3,1917,1917,0.1,0.1
4,4,1940,1967,1.0,2.0
1,1,1917,1917,2.0,2.0
1,1,1905,1905,0.25,0.25
1,1,1955,1955,0.25,0.25
1,1,1901,1901,0.15,1.5
3,3,1891,1914,0.15,0.4
1,1,1914,1914,1.5,1.5
1,1,1969,1969,14.5,14.5
2,2,1918,1918,0.5,0.5
2,2,1905,1905,0.13,0.13
5,5,1913,1913,1.5,1.5
2,2,1912,1912,1.5,1.5
1,1,1917,1917,0.45,0.45
1,1,1917,1917,0.2,0.2
3,3,1917,1917,0.3,0.4
1,1,1919,1919,0.05,0.05
1,1,1961,1961,1.5,1.5
1,1,1906,1906,0.15,0.15
1,1,1906,1906,0.2,0.2
9,10,1898,1961,0.2,0.4
1,1,1917,1917,0.15,0.15
1,1,1918,1918,0.75,0.75
1,1,1917,1917,0.65,0.65
1,1,2000,2000,3.95,6.95
1,1,1900,1900,10.0,10.0
1,1,1913,1913,0.35,0.35
3,3,1901,1907,0.1,0.1
1,1,1962,1962,2.95,2.95
7,7,1900,1901,1.5,2.5
1,1,1957,1957,0.35,0.35
1,1,1918,1918,0.75,1.5
9,10,1914,1915,1.1,1.25
1,1,1916,1916,0.25,0.25
1,1,1917,1917,0.55,1.0
1,1,1901,1901,0.75,1.5
1,1,1966,1966,0.25,0.25
1,1,1914,1914,0.55,0.55
62,62,1898,1907,0.2,0.6
1,1,1918,1918,0.55,0.55
2,2,1912,1912,0.4,0.75
6,6,1905,1918,0.1,0.3
1,1,1901,1901,0.6,0.6
1,1,1913,1913,0.25,0.25
1,1,1987,1987,4.25,4.25
4,4,1914,1914,0.15,0.15
1,1,1955,1955,0.6,0.6
1,0,1901,1901,0.1,0.25
1,1,1912,1912,0.2,0.2
5,6,1913,1914,0.2,0.25
1,1,1905,1905,0.75,0.75
1,1,1917,1917,0.7,0.7
1,1,1913,1913,0.2,0.2
2,3,1940,1940,0.25,0.25
3,3,1900,1919,0.4,0.75
1,1,1961,1961,1.0,1.0
1,1,1914,1914,1.1,1.1
1,1,1900,1900,0.75,1.5
2,2,1980,1980,9.75,9.75
3,4,1896,1917,0.2,0.5
1,1,1989,1989,7.5,7.5
1,1,1918,1918,0.25,0.25
1,1,1963,1963,3.5,3.5
2,2,1900,1900,0.15,0.15
1,1,2012,2012,39.0,39.0
1,1,1985,1985,12.0,12.0
8,9,1913,1917,0.05,0.15
1,1,1917,1917,0.3,0.3
1,1,1914,1914,0.25,0.25
2,2,1915,1939,0.65,0.65
1,1,1952,1952,3.1,3.1
1,1,1987,1987,4.95,4.95
1,2,2000,2000,4.15,6.1
7,7,1900,1948,0.85,0.85
1,1,1917,1917,0.85,0.85
1,1,1984,1984,9.5,9.5
3,3,1943,1944,0.25,0.25
1,1,1940,1940,0.25,0.25
1,1,1987,1987,3.95,3.95
2,2,1918,1918,0.1,0.15
1,1,1900,1900,0.35,0.35
3,3,1959,1961,0.75,0.85
1,1,1913,1913,0.4,0.4
1,1,1900,1900,2.25,4.5
2,2,1939,1939,0.25,0.25
1,1,1859,1859,3.5,3.5
7,7,1897,1900,0.2,20.0
1,1,1918,1918,1.25,1.25
3,3,1899,1899,0.05,0.5
2,3,1981,1981,3.75,3.75
1,1,1914,1914,0.4,0.4
1,1,1913,1913,0.05,0.05
5,5,1901,1901,0.25,0.25
1,1,1984,1984,7.95,7.95
1,1,2012,2012,71.0,71.0
1,1,1900,1900,2.0,4.0
1,1,1995,1995,6.75,6.75
2,2,1939,1939,0.4,0.4
26,26,1892,1917,0.15,30.0
1,1,1905,1905,0.1,0.1
1,1,1900,1900,0.4,0.75
1,1,1901,1901,0.4,0.4
1,1,1915,1915,0.2,0.2
2,2,1939,1944,1.4,2.25
2,2,1900,1900,0.8,0.9
1,1,1913,1913,0.75,0.75
1,1,1916,1916,0.5,0.5
1,1,1981,1981,2.55,2.55
1,1,1973,1973,4.0,4.0
1,1,1998,1998,3.5,3.5
1,1,1912,1912,1.5,1.5
2,2,1900,1900,0.4,0.4
1,1,1901,1901,0.1,0.1
1,1,1924,1924,0.4,0.4
1,1,1961,1961,0.75,0.75
1,1,1965,1965,22.0,22.0
1,1,1949,1949,0.95,0.95
1,1,1947,1947,2.45,2.45
1,1,1905,1905,2.5,2.5
2,2,1939,1939,0.05,0.05
4,7,1914,1933,0.3,0.3
4,4,1918,1955,0.65,3.25
1,1,1914,1914,0.25,0.25
1,1,1916,1916,0.9,0.9
1,1,1949,1949,0.35,0.35
8,8,1880,1900,0.7,1.35
1,1,1907,1907,2.0,2.0
1,1,1949,1949,0.4,0.4
2,2,1900,1900,0.6,1.0
1,1,1900,1900,0.4,0.4
1,1,1949,1949,0.35,0.35
12,12,1889,1901,0.2,0.3
1,1,1916,1916,0.6,0.6
1,1,1900,1900,0.5,0.5
1,1,1918,1918,0.7,0.7
1,1,1912,1912,0.25,0.25
1,1,1913,1913,0.25,0.4
1,1,1985,1985,7.95,7.95
1,1,1914,1914,0.6,0.6
20,20,1889,1937,0.2,25.0
1,1,1914,1914,0.15,0.15
1,1,1901,1901,0.3,0.5
1,1,1900,1900,0.35,0.6
1,1,1947,1947,1.5,1.5
1,1,1959,1959,0.85,0.85
1,1,1979,1979,3.4,3.4
1,1,1963,1963,2.25,4.0
1,1,1985,1985,34.0,34.0
1,1,1940,1940,1.35,1.35
1,1,1900,1900,1.0,2.0
3,5,1913,1914,0.15,0.15
4,4,1900,1914,0.2,0.25
1,1,1901,1901,0.35,0.35
1,1,1980,1980,10.75,10.75
2,2,1906,1906,0.35,0.6
4,4,1917,1917,0.75,1.5
1,1,1900,1900,0.25,0.25
1,1,1957,1957,0.2,0.2
1,1,1855,1855,4.0,4.0
1,1,1913,1913,0.05,0.05
1,1,1914,1914,5.0,5.0
1,1,1947,1947,2.5,2.5
1,1,1987,1987,4.75,9.0
1,1,1914,1914,0.45,0.45
6,6,1917,1918,1.1,1.1
6,6,1916,1917,0.45,0.45
1,1,1917,1917,1.25,1.25
6,6,1914,1916,0.25,0.25
5,5,1900,1933,0.4,0.5
3,4,1905,1905,0.35,0.75
2,2,1919,1944,0.15,0.15
1,1,1907,1907,0.15,0.15
2,2,1913,1913,0.4,0.45
1,1,1914,1914,0.3,0.3
1,1,1939,1939,0.75,0.75
1,1,1917,1917,0.2,0.2
1,1,1917,1917,0.45,0.45
1,1,1918,1918,0.1,0.9
1,1,1948,1948,2.75,2.75
1,1,1951,1951,10.0,10.0
1,1,1998,1998,62.0,62.0
2,2,1946,1946,0.7,1.75
1,1,1914,1914,0.95,0.95
1,1,1913,1913,0.7,0.7
2,2,1915,1915,0.5,0.5
1,1,1917,1917,5.0,5.0
2,2,1935,1959,0.5,0.5
2,2,1913,1913,1.25,1.25
1,1,1913,1913,0.05,0.05
2,2,1941,1944,0.4,0.5
5,5,1901,1962,0.4,7.4
1,1,1905,1905,0.25,0.25
1,1,1900,1900,0.2,0.2
1,1,1944,1944,0.9,0.9
1,1,1940,1940,1.0,1.0
5,5,1906,1917,0.35,0.45
1,1,1954,1954,1.5,2.75
1,1,1914,1914,0.2,0.2
1,1,1985,1985,12.0,12.0
1,1,1949,1949,1.9,1.9
2,2,1917,1917,0.75,0.75
1,1,1913,1913,0.1,0.1
1,1,1955,1955,0.4,2.0
3,3,1924,1958,1.0,2.25
1,1,1913,1913,0.3,0.35
1,1,1944,1944,11.0,11.0
1,1,1917,1917,0.25,0.25
5,5,1866,1901,0.25,0.4
1,1,1970,1970,2.5,2.5
1,1,1918,1918,2.0,3.75
5,5,1901,1910,0.35,0.55
4,4,1916,1918,0.1,0.1
1,1,1900,1900,1.0,1.0
2,2,1900,1900,1.0,1.0
1,1,1962,1962,2.0,2.0
3,3,1907,1917,0.15,0.25
21,21,1913,1919,0.15,0.5
1,1,1912,1912,0.5,0.5
1,1,1970,1970,1.1,1.1
1,1,1900,1900,0.6,0.6
1,1,1912,1912,0.85,1.5
1,1,1907,1907,1.25,2.5
1,1,1945,1945,1.5,1.5
1,1,1983,1983,19.95,19.95
1,1,1949,1949,1.5,1.5
1,1,1901,1901,0.8,1.4
1,1,1972,1972,1.1,1.1
1,1,1914,1914,0.1,0.1
1,1,1957,1957,1.65,1.65
7,7,1930,1932,0.25,0.25
1,1,1917,1917,0.35,0.35
2,2,1912,1912,0.15,0.15
1,1,1958,1958,1.75,1.75
1,1,1919,1919,1.0,1.0
1,1,1917,1917,1.0,1.0
1,1,1964,1964,0.35,0.35
1,1,1947,1947,1.1,1.1
2,2,1905,1913,0.6,1.0
16,16,1900,1945,0.4,50.0
4,4,1917,1917,0.6,0.6
1,1,1920,1920,0.2,0.2
1,1,1969,1969,0.75,0.75
1,1,2001,2001,7.0,13.0
1,1,1943,1943,0.9,0.9
2,2,1959,1959,0.5,0.9
1,1,1953,1953,0.2,0.2
4,4,1900,1900,0.25,0.25
1,1,1917,1917,0.6,0.6
1,1,1914,1914,0.1,0.1
5,6,1916,1944,0.6,0.65
1,1,1957,1957,1.75,1.75
3,3,1900,1900,2.5,2.5
1,1,1900,1900,0.5,0.5
5,5,1892,1901,0.3,0.5
10,10,1899,1945,0.4,1.8
10,12,1892,1921,0.75,2.0
1,1,1901,1901,1.5,1.5
8,8,1901,1955,0.8,3.25
1,1,1913,1913,0.6,0.6
1,1,1900,1900,0.1,0.5
3,3,1900,1900,0.6,0.6
1,1,1914,1914,0.5,0.5
6,6,1900,1900,0.25,25.0
1,1,1943,1943,0.75,0.75
1,1,1967,1967,3.0,3.0
1,1,1907,1907,0.2,0.2
13,13,1881,1917,0.1,0.25
1,1,1917,1917,0.25,0.25
1,1,1961,1961,4.25,4.25
1,1,1964,1964,1.45,1.45
3,3,1915,1916,0.25,0.25
2,2,1914,1917,0.75,0.75
2,2,1901,1901,0.2,0.4
1,1,1917,1917,0.2,0.2
2,2,1895,1914,0.15,0.15
18,18,1900,1961,0.25,2.7
6,6,1913,1914,0.1,0.1
2,2,1965,1965,0.3,0.5
1,1,1892,1892,0.25,0.25
3,3,1917,1917,0.5,0.5
1,1,1963,1963,0.35,0.35
1,1,1987,1987,7.95,7.95
1,1,1913,1913,4.0,4.0
2,2,1900,1900,1.15,12.0
1,1,1984,1984,1.0,1.0
1,1,1900,1900,0.75,1.5
2,2,1913,1913,0.25,0.25
1,1,1915,1915,0.8,0.8
1,1,1917,1917,0.45,0.45
1,1,1955,1955,0.8,0.8
4,4,1892,1955,0.5,1.0
1,1,1945,1945,0.2,0.2
2,2,1946,1946,1.5,1.5
1,1,1963,1963,3.65,4.5
1,1,1907,1907,0.5,0.5
8,8,1890,1901,0.5,2.0
1,1,1917,1917,0.65,0.65
1,1,1958,1958,1.25,1.25
1,1,1900,1900,0.5,0.5
1,1,1917,1917,3.0,5.0
1,1,1914,1914,2.5,2.5
1,1,1943,1943,0.6,0.6
1,1,1914,1914,1.5,1.5
3,3,1884,1900,0.3,0.7
3,3,1933,1933,0.35,0.35
4,4,1917,1917,0.2,1.5
2,2,1940,1940,0.9,0.9
1,1,1917,1917,0.6,0.6
1,1,1901,1901,0.5,0.9
2,2,1900,1900,0.25,0.25
1,1,1916,1916,0.39,0.39
1,1,1955,1955,0.65,0.65
1,1,1900,1900,2.0,3.75
67,73,1912,1914,1.5,1.5
1,1,1970,1970,3.5,4.5
1,1,1914,1914,0.15,0.15
1,1,1900,1900,0.5,0.5
1,1,1912,1912,0.3,0.3
1,1,1917,1917,5.0,5.0
1,1,1943,1943,0.35,0.35
2,2,1900,1939,0.2,0.2
1,1,1917,1917,1.5,1.5
2,2,1906,1918,0.2,2.5
1,1,1943,1943,1.0,1.0
1,1,1900,1900,0.3,0.3
1,1,1905,1905,0.75,0.75
2,2,1959,1959,8.5,8.5
1,1,1959,1959,2.45,2.45
1,1,1953,1953,0.25,0.25
14,14,1918,1918,3.25,6.5
1,1,1918,1918,1.5,2.75
26,26,1900,1985,0.1,0.6
15,17,1900,1933,0.15,3.0
1,1,1955,1955,3.0,3.0
1,1,1985,1985,6.25,6.25
1,1,1900,1900,2.0,2.0
1,1,1905,1905,0.6,0.6
1,1,1913,1913,0.2,0.2
1,1,1939,1939,2.0,2.0
1,1,1917,1917,0.4,0.4
2,2,1917,1917,1.0,1.0
2,2,1906,1906,0.6,1.0
1,1,1905,1905,0.85,0.85
1,0,1987,1987,4.25,4.25
1,1,1918,1918,0.65,0.65
2,2,1884,1901,0.13,0.3
2,2,1900,1900,0.4,0.4
5,5,1915,1917,0.2,0.2
1,1,1955,1955,1.25,1.25
1,1,1964,1964,2.75,2.75
1,1,1900,1900,0.2,0.2
2,2,1901,1901,0.5,0.5
1,1,1914,1914,0.4,0.4
16,18,1913,1918,0.25,0.55
41,49,1912,1919,0.3,40.0
2,2,1939,1939,0.5,1.0
1,1,1917,1917,0.9,0.9
1,1,1917,1917,3.25,6.0
1,1,1900,1900,0.35,0.55
2,2,1900,1910,1.0,1.75
1,1,1957,1957,3.25,3.25
1,1,1959,1959,2.25,3.25
1,1,1913,1913,0.1,0.1
1,1,1912,1912,1.0,1.0
1,1,1948,1948,0.4,0.4
1,1,1914,1914,2.0,2.0
3,3,1917,1918,0.3,0.3
8,8,1906,1915,0.05,0.05
1,1,1917,1917,0.7,0.7
2,2,1901,1901,0.35,6.5
10,10,1900,1901,0.35,0.75
2,2,1917,1917,0.4,0.4
1,1,1913,1913,0.15,0.15
1,1,1900,1900,0.4,0.4
2,2,1917,1917,0.25,0.25
1,1,1918,1918,0.5,0.5
49,50,1890,1928,1.75,6.0
1,1,1947,1947,0.45,0.45
1,1,1953,1953,1.0,1.0
1,1,1882,1882,0.3,0.3
1,1,1866,1866,3.0,3.0
1,1,1958,1958,2.0,2.0
1,1,1917,1917,0.8,0.8
11,11,1914,1914,1.0,1.0
1,1,1920,1920,0.3,6.5
1,1,1900,1900,0.5,0.5
1,1,1917,1917,1.75,1.75
1,1,1900,1900,0.3,0.3
4,4,1913,1914,0.25,0.25
1,1,1913,1913,20.0,20.0
1,1,1914,1914,0.3,0.3
1,1,1914,1914,0.35,0.6
1,1,1900,1900,0.2,0.2
1,1,1916,1916,0.5,0.5
1,1,1913,1913,1.95,1.95
1,1,1914,1914,0.75,0.75
1,1,1910,1910,0.25,0.25
1,1,1914,1914,0.15,0.15
1,1,1918,1918,0.15,0.15
1,1,1873,1873,4.99,4.99
3,3,1895,1905,0.6,0.6
2,2,1945,1945,0.25,0.25
1,1,1947,1947,3.5,3.5
2,2,1900,1900,0.15,0.15
